domain_name,returned_record,record_type,v,p,pct,rua,ruf,sp,adkim,aspf,others,invalid_flags,config_v_p_order,config_v,config_p,config_pct,config_sp,raw_data
SAFERPRODUCT.GOV,Yes,TXT,DMARC1,reject,,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc@cpsc.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc@cpsc.gov"""
SEGURIDADCONSUMIDOR.GOV,Yes,TXT,DMARC1,reject,,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc@cpsc.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc@cpsc.gov"""
ELCENIZOTX.GOV,No,,,,,,,,,,,,,,,,,
WILLIAMSONCOUNTY-TN.GOV,No,,,,,,,,,,,,,,,,,
18F.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcfailures@gsa.gov,,,,fo=1 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; fo=1; ri=86400; rua=mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcfailures@gsa.gov"""
DSAC.GOV,Yes,TXT,DMARC1,reject,100,mailto:reports@dmarc.cyber.dhs.gov,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov; pct=100"""
CANFIELD.GOV,No,,,,,,,,,,,,,,,,,
READYSOUTHTEXAS.GOV,No,,,,,,,,,,,,,,,,,
FED.US,No,,,,,,,,,,,,,,,,,
AZHEALTH.GOV,No,,,,,,,,,,,,,,,,,
AZDFI.GOV,No,,,,,,,,,,,,,,,,,
CATHEDRALCITY.GOV,No,,,,,,,,,,,,,,,,,
CECILTONMD.GOV,No,,,,,,,,,,,,,,,,,
AZ529.GOV,No,,,,,,,,,,,,,,,,,
CITYOFCRISFIELD-MD.GOV,No,,,,,,,,,,,,,,,,,
WISECOUNTYTX.GOV,No,,,,,,,,,,,,,,,,,
POWHATANVA.GOV,Yes,TXT,DMARC1,none,,mailto:70577f6d@mxtoolbox.dmarc-report.com,mailto:70577f6d@forensics.dmarc-report.com,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:70577f6d@mxtoolbox.dmarc-report.com; ruf=mailto:70577f6d@forensics.dmarc-report.com; fo=1"""
IOWADOT.GOV,No,,,,,,,,,,,,,,,,,
WARRENCOUNTYTN.GOV,No,,,,,,,,,,,,,,,,,
WILLIAMSAZ.GOV,No,,,,,,,,,,,,,,,,,
SYRACUSEUT.GOV,No,,,,,,,,,,,,,,,,,
WYOMINGOFFICEOFTOURISM.GOV,No,,,,,,,,,,,,,,,,,
LAKECITYSC.GOV,No,,,,,,,,,,,,,,,,,
JACKSONTWP-PA.GOV,No,,,,,,,,,,,,,,,,,
LAPINEOREGON.GOV,No,,,,,,,,,,,,,,,,,
MATTHEWSNC.GOV,No,,,,,,,,,,,,,,,,,
KITTYHAWKNC.GOV,No,,,,,,,,,,,,,,,,,
JACINTOCITY-TX.GOV,No,,,,,,,,,,,,,,,,,
HOPKINTON-NH.GOV,No,,,,,,,,,,,,,,,,,
MONROEMI.GOV,No,,,,,,,,,,,,,,,,,
JUNCTIONCITY-KS.GOV,No,,,,,,,,,,,,,,,,,
KENTWA.GOV,Yes,TXT,DMARC1,quarantine,100,mailto:re+jgkpobu3xvn@dmarc.postmarkapp.com,mailto:mailforensics@kentwa.gov,none,,r,,,Valid,Valid,Valid,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=quarantine; pct=100; rua=mailto:re+jgkpobu3xvn@dmarc.postmarkapp.com; ruf=mailto:mailforensics@kentwa.gov; sp=none; aspf=r;"""
PELHAMALRECREATION.GOV,No,,,,,,,,,,,,,,,,,
SMITHFIELDVA.GOV,Yes,TXT,,none,,,,,,,Value: v=DMARC1 ,,Invalid: First flag is not V,Invalid: Flag not present,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""Value: v=DMARC1; p=none"""
ENERGYSWITCHMA.GOV,No,,,,,,,,,,,,,,,,,
VISITWYO.GOV,No,,,,,,,,,,,,,,,,,
LUCASCOUNTYOH.GOV,Yes,TXT,DMARC1,quarantine,,mailto:dmarc@lucascountyoh.gov,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; rua=mailto:dmarc@lucascountyoh.gov"""
PVTX.GOV,No,,,,,,,,,,,,,,,,,
METROPOLISIL.GOV,No,,,,,,,,,,,,,,,,,
LOWELLMI.GOV,No,,,,,,,,,,,,,,,,,
TEMECULACA.GOV,No,,,,,,,,,,,,,,,,,
WHITEPINECOUNTYNV.GOV,No,,,,,,,,,,,,,,,,,
CNSS.GOV,No,,,,,,,,,,,,,,,,,
JAMESTOWNTN.GOV,No,,,,,,,,,,,,,,,,,
GENESEECOUNTYMI.GOV,Yes,TXT,DMARC1,quarantine,,mailto:dmarc_agg@vali.email,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; rua=mailto:dmarc_agg@vali.email;"""
KEANSBURGNJ.GOV,No,,,,,,,,,,,,,,,,,
DICKSONCITY-PA.GOV,No,,,,,,,,,,,,,,,,,
IOWAFINANCEAUTHORITY.GOV,Yes,TXT,DMARC1,reject,100,mailto:dmarc_agg@vali.email,,reject,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; sp=reject; rua=mailto:dmarc_agg@vali.email"""
WILLOUGHBYHILLS-OH.GOV,No,,,,,,,,,,,,,,,,,
QAAZ.GOV,No,,,,,,,,,,,,,,,,,
TUSCALOOSA-AL.GOV,Yes,TXT,DMARC1,none,,mailto:rua+tuscaloosa-al.gov@dmarc.barracudanetworks.com,mailto:ruf+tuscaloosa-al.gov@dmarc.barracudanetworks.com,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; fo=1; rua=mailto:rua+tuscaloosa-al.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+tuscaloosa-al.gov@dmarc.barracudanetworks.com"""
TOWNOFPENNINGTONVA.GOV,No,,,,,,,,,,,,,,,,,
MCTX.GOV,No,,,,,,,,,,,,,,,,,
SUMNERWA.GOV,Yes,TXT,DMARC1,quarantine,100,mailto:cd347f00714b898@rep.dmarcanalyzer.com,mailto:cd347f00714b898@for.dmarcanalyzer.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; rua=mailto:cd347f00714b898@rep.dmarcanalyzer.com; ruf=mailto:cd347f00714b898@for.dmarcanalyzer.com; pct=100; fo=1;"""
BULLITTKY.GOV,No,,,,,,,,,,,,,,,,,
EBCI-NSN.GOV,No,,,,,,,,,,,,,,,,,
CSOSA.FED.US,No,,,,,,,,,,,,,,,,,
SPOTSYLVANIACOUNTYVA.GOV,No,,,,,,,,,,,,,,,,,
MADEIRABEACHFL.GOV,No,,,,,,,,,,,,,,,,,
JEFFERSONCOUNTYWI.GOV,Yes,TXT,DMARC1,none,,mailto:adrianb@jeffersoncountywi.gov,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:adrianb@jeffersoncountywi.gov;"""
KINGSTONGA.GOV,No,,,,,,,,,,,,,,,,,
SWAMPSCOTTMA.GOV,No,,,,,,,,,,,,,,,,,
ALLENCOUNTYKENTUCKY.GOV,No,,,,,,,,,,,,,,,,,
MARLOWNH.GOV,No,,,,,,,,,,,,,,,,,
TOWNOFRIVERHEADNY.GOV,No,,,,,,,,,,,,,,,,,
GREENBAYWI.GOV,No,,,,,,,,,,,,,,,,,
SECTION108.GOV,No,,,,,,,,,,,,,,,,,
FEDERALRESERVECONSUMERHELP.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarcgov@frb.org,mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarcgov@frb.org,mailto:reports@dmarc.cyber.dhs.gov"""
PIC.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcfailures@gsa.gov,,,,fo=1 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; fo=1; ri=86400; rua=mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcfailures@gsa.gov"""
TXISAO.GOV,No,,,,,,,,,,,,,,,,,
PARISTN.GOV,No,,,,,,,,,,,,,,,,,
PRISMRISK.GOV,Yes,TXT,DMARC1,none,,,,,,,, ,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; """
PRISMRISK.GOV,Yes,TXT,,,,,,,,,,,,,,,,"""rua=mailto:jlouie@prismrisk.gov"""
GRAVESCOUNTYKY.GOV,No,,,,,,,,,,,,,,,,,
GLOBE.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarcmail@mail.nasa.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarc_ruf@emaildefense.proofpoint.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1;  rua=mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarcmail@mail.nasa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com"""
BROOKSCOUNTYGA.GOV,Yes,TXT,DMARC1,quarantine,100,,,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=quarantine;pct=100;fo=1"""
AZMINORITYHEALTH.GOV,No,,,,,,,,,,,,,,,,,
AZDOT.GOV,No,,,,,,,,,,,,,,,,,
NLC.GOV,No,,,,,,,,,,,,,,,,,
LOCUSTGROVE-GA.GOV,No,,,,,,,,,,,,,,,,,
ICE.GOV,Yes,TXT,DMARC1,reject,100,"mailto:soc@ice.dhs.gov, mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; rua=mailto:soc@ice.dhs.gov, mailto:reports@dmarc.cyber.dhs.gov"""
WATERBORO-ME.GOV,Yes,TXT,DMARC1,reject,100,mailto:jrsi5xux@ag.dmarcian.com,mailto:jrsi5xux@fr.dmarcian.com,none,r,r,fo=0 rf=afrf ri=3600 ,,Valid,Valid,Valid,Valid,"Very bad: p=reject, sp=none: Ignores subdomain DMARC fails and permits subdomain spoofing","""v=DMARC1;p=reject;sp=none;adkim=r;aspf=r;pct=100;fo=0;rf=afrf;ri=3600;rua=mailto:jrsi5xux@ag.dmarcian.com;ruf=mailto:jrsi5xux@fr.dmarcian.com"""
WILLSPOINTTX.GOV,Yes,TXT,DMARC1,quarantine,,,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine"""
PECOSTX.GOV,No,,,,,,,,,,,,,,,,,
HANNAHVILLEPOTAWATOMI-NSN.GOV,No,,,,,,,,,,,,,,,,,
NOLAERB.GOV,No,,,,,,,,,,,,,,,,,
GPSHORESMI.GOV,Yes,TXT,DMARC1,reject,,mailto:dmarc@itright.com,mailto:dmarc@itright.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarc@itright.com; ruf=mailto:dmarc@itright.com; fo=1;"""
MAPLEVALLEYWA.GOV,Yes,TXT,DMARC1,quarantine,100,mailto:dmarc@maplevalleywa.gov,mailto:dmarc@maplevalleywa.gov,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; rua=mailto:dmarc@maplevalleywa.gov; ruf=mailto:dmarc@maplevalleywa.gov; pct=100; fo=1"""
ACQUISITION.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcfailures@gsa.gov,,,,fo=1 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; fo=1; ri=86400; rua=mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcfailures@gsa.gov"""
OHIOTREASURER.GOV,No,,,,,,,,,,,,,,,,,
CONNERSVILLEIN.GOV,Yes,TXT,DMARC1,reject,,mailto:it@connersvillein.gov,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:it@connersvillein.gov"""
STPAULSNC.GOV,No,,,,,,,,,,,,,,,,,
LUNENBURGMA.GOV,No,,,,,,,,,,,,,,,,,
NYSTAX.GOV,No,,,,,,,,,,,,,,,,,
SEQUIMWA.GOV,Yes,TXT,DMARC1,none,,,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none"""
NDRESPONSE.GOV,No,,,,,,,,,,,,,,,,,
FAA.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc_agg@valigov.email,mailto:9-AIF-340-DMARC-REPORTS@faa.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:9-AIF-340-DMARC-REPORTS@faa.gov,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:9-AIF-340-DMARC-REPORTS@faa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:9-AIF-340-DMARC-REPORTS@faa.gov"""
EASTVALECA.GOV,No,,,,,,,,,,,,,,,,,
CHINACOMMISSION.GOV,No,,,,,,,,,,,,,,,,,
LANCASTERNY.GOV,Yes,TXT,DMARC1,none,,mailto:dmarc_agg@vali.email,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email;"""
FLORENCEAZ.GOV,No,,,,,,,,,,,,,,,,,
KINGSTONSPRINGS-TN.GOV,No,,,,,,,,,,,,,,,,,
FRUITSANDVEGGIESMATTER.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com, mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;fo=1;ri=3600;rua=mailto:hhs@rua.agari.com, mailto:reports@dmarc.cyber.dhs.gov;ruf=mailto:hhs@ruf.agari.com"""
HAYWARD-CA.GOV,Yes,TXT,DMARC1,none,,mailto:dmarc_agg@vali.email,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email;"""
LAVONTX.GOV,No,,,,,,,,,,,,,,,,,
INDIANCREEKVILLAGEFL.GOV,No,,,,,,,,,,,,,,,,,
LIBERTYLAKEWA.GOV,No,,,,,,,,,,,,,,,,,
GULFBREEZEFL.GOV,No,,,,,,,,,,,,,,,,,
OAKHILLWV.GOV,No,,,,,,,,,,,,,,,,,
SIMSBURY-CT.GOV,No,,,,,,,,,,,,,,,,,
UVALDETX.GOV,Yes,TXT,DMARC1,none,,mailto:n9cdqre2@ag.dmarcian.com,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:n9cdqre2@ag.dmarcian.com;"""
LAUDERHILL-FL.GOV,Yes,CNAME,,,,,,,,,,,,,,,,lauderhill-fl.gov.hosted.dmarc-report.com.
LAUDERHILL-FL.GOV,Yes,TXT,DMARC1,quarantine,100,mailto:13b98836@mxtoolbox.dmarc-report.com,mailto:13b98836@forensics.dmarc-report.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; pct=100; fo=1; rua=mailto:13b98836@mxtoolbox.dmarc-report.com; ruf=mailto:13b98836@forensics.dmarc-report.com"""
MESH.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
BLDRDOC.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarcrua@nist.gov,mailto:dmarc-reports@doc.gov, mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcruf@nist.gov,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarcrua@nist.gov,mailto:dmarc-reports@doc.gov, mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcruf@nist.gov"""
CHEROKEECOUNTY-AL.GOV,No,,,,,,,,,,,,,,,,,
VANBURENCOUNTYMI.GOV,Yes,TXT,DMARC1,none,,,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none;"""
COLWICHKS.GOV,No,,,,,,,,,,,,,,,,,
SUPERIORAZ.GOV,No,,,,,,,,,,,,,,,,,
GIBSONCOUNTY-IN.GOV,No,,,,,,,,,,,,,,,,,
CYBER.GOV,Yes,TXT,DMARC1,reject,100,"mailto:DMARC@hq.dhs.gov, mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; rua=mailto:DMARC@hq.dhs.gov, mailto:reports@dmarc.cyber.dhs.gov"""
MISSIONHILLSKS.GOV,No,,,,,,,,,,,,,,,,,
STAYTONOREGON.GOV,No,,,,,,,,,,,,,,,,,
OHIOVET.GOV,No,,,,,,,,,,,,,,,,,
OCEANCITYMD.GOV,Yes,TXT,DMARC1,none,100,mailto:bashley@oceancitymd.gov,,none,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1;p=none;sp=none;pct=100;rua=mailto:bashley@oceancitymd.gov"""
WESTUTX.GOV,Yes,TXT,DMARC1,quarantine,100,mailto:f2b1c359873b746@rep.dmarcanalyzer.com,mailto:f2b1c359873b746@for.dmarcanalyzer.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; rua=mailto:f2b1c359873b746@rep.dmarcanalyzer.com; ruf=mailto:f2b1c359873b746@for.dmarcanalyzer.com; pct=100; fo=1;"""
EIA.GOV,No,,,,,,,,,,,,,,,,,
DELAWARETOWNSHIPPA.GOV,No,,,,,,,,,,,,,,,,,
YADKINCOUNTYNC.GOV,No,,,,,,,,,,,,,,,,,
OSM.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc_reports@doi.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;rua=mailto:dmarc_reports@doi.gov,mailto:reports@dmarc.cyber.dhs.gov"""
DURHAMNC.GOV,No,,,,,,,,,,,,,,,,,
STJOHN-LA.GOV,No,,,,,,,,,,,,,,,,,
BOISEIDAHO.GOV,No,,,,,,,,,,,,,,,,,
CHEVERLY-MD.GOV,No,,,,,,,,,,,,,,,,,
DEMOCRATICLEADER.GOV,No,,,,,,,,,,,,,,,,,
SBCOUNTY.GOV,Yes,TXT,DMARC1,none,,,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none"""
SALEMVA.GOV,No,,,,,,,,,,,,,,,,,
SONOMACOUNTY.GOV,Yes,TXT,DMARC1,reject,,mailto:dmarc_agg@vali.email,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarc_agg@vali.email"""
WEBBCOUNTYTX.GOV,No,,,,,,,,,,,,,,,,,
AP.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarcreport@ap.gov,mailto:reports@dmarc.cyber.dhs.gov","mailto:dmarcreports@ap.gov,mailto:dmarc-reports@doc.gov,mailto:reports@dmarc.cyber.dhs.gov",reject,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; sp=reject; fo=1; rua=mailto:dmarcreport@ap.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcreports@ap.gov,mailto:dmarc-reports@doc.gov,mailto:reports@dmarc.cyber.dhs.gov"""
HELENAMT.GOV,Yes,CNAME,,,,,,,,,,,,,,,,helenamt.gov.hosted.dmarc-report.com.
HELENAMT.GOV,Yes,TXT,DMARC1,quarantine,50,mailto:5d8d17be@mxtoolbox.dmarc-report.com,mailto:5d8d17be@forensics.dmarc-report.com,,,,fo=1 ,,Valid,Valid,Valid,Bad: 50,Valid,"""v=DMARC1;p=quarantine;fo=1;rua=mailto:5d8d17be@mxtoolbox.dmarc-report.com;ruf=mailto:5d8d17be@forensics.dmarc-report.com;pct=50"""
CRISISNEXTDOOR.GOV,Yes,TXT,DMARC1,reject,,reports@dmarc.cyber.dhs.gov,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=reports@dmarc.cyber.dhs.gov;"""
KEMAH-TX.GOV,No,,,,,,,,,,,,,,,,,
JEMEZSPRINGS-NM.GOV,No,,,,,,,,,,,,,,,,,
DESCHUTESCOUNTY.GOV,Yes,TXT,DMARC1,none,,mailto:dmarc_agg@vali.email,,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email; fo=1;"""
CARVERMA.GOV,No,,,,,,,,,,,,,,,,,
PANDEMICOVERSIGHT.GOV,Yes,TXT,DMARC1,reject,100,mailto:reports@dmarc.cyber.dhs.gov,,,,r,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; rua=mailto:reports@dmarc.cyber.dhs.gov; aspf=r;"""
GOES-R.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc-reports@doc.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarc-reports@doc.gov,mailto:reports@dmarc.cyber.dhs.gov"""
PARKCITYKS.GOV,No,,,,,,,,,,,,,,,,,
ASC.GOV,No,,,,,,,,,,,,,,,,,
USSS.GOV,Yes,TXT,DMARC1,reject,100,"mailto:DMARC@hq.dhs.gov, mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; rua=mailto:DMARC@hq.dhs.gov, mailto:reports@dmarc.cyber.dhs.gov"""
AUGUSTACOUNTYVA.GOV,No,,,,,,,,,,,,,,,,,
ROANECOUNTYTN.GOV,No,,,,,,,,,,,,,,,,,
KERRVILLETX.GOV,No,,,,,,,,,,,,,,,,,
MAHWAH-NJ.GOV,No,,,,,,,,,,,,,,,,,
MORROWCOUNTYOHIO.GOV,No,,,,,,,,,,,,,,,,,
BISMARCKND.GOV,No,,,,,,,,,,,,,,,,,
PANYNJ.GOV,No,,,,,,,,,,,,,,,,,
ORHEALTHCARE.GOV,No,,,,,,,,,,,,,,,,,
KINDERHOOK-NY.GOV,No,,,,,,,,,,,,,,,,,
SARPY.GOV,Yes,TXT,DMARC1,reject,100,mailto:dmarc@sarpy.gov,mailto:dmarc@sarpy.gov,reject,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarc@sarpy.gov; ruf=mailto:dmarc@sarpy.gov; sp=reject; fo=1; pct=100"""
COLORADOSPRINGS.GOV,No,,,,,,,,,,,,,,,,,
DENALI.GOV,Yes,TXT,DMARC1,reject,,"mailto:reports@dmarc.cyber.dhs.gov,mailto:d4b033629f79477@rep.dmarcanalyzer.com",mailto:d4b033629f79477@for.dmarcanalyzer.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:d4b033629f79477@rep.dmarcanalyzer.com; ruf=mailto:d4b033629f79477@for.dmarcanalyzer.com; fo=1;"""
CLARKSVILLEAR.GOV,No,,,,,,,,,,,,,,,,,
THESTATEOFSOUTHCAROLINA.GOV,No,,,,,,,,,,,,,,,,,
VAWILDLIFE.GOV,No,,,,,,,,,,,,,,,,,
INCOURTS.GOV,No,,,,,,,,,,,,,,,,,
CBI-EPA.GOV,Yes,TXT,DMARC1,reject,100,mailto:DMARC_RUA_cbi-epa.gov@epa.gov,mailto:DMARC_RUF_cbi-epa.gov@epa.gov,,,,rua=mailto:reports@dmarc.cyber.dhs.gov fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;pct=100;rua=mailto:DMARC_RUA_cbi-epa.gov@epa.gov;ruf=mailto:DMARC_RUF_cbi-epa.gov@epa.gov;rua=mailto:reports@dmarc.cyber.dhs.gov;fo=1"""
LAGUNAHILLSCA.GOV,No,,,,,,,,,,,,,,,,,
FJC.GOV,Yes,TXT,DMARC1,none,,mailto:FJC_dmarc@fjc.gov,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:FJC_dmarc@fjc.gov"""
WMATA.GOV,Yes,TXT,DMARC1,none,,"mailto:dmarc_agg@valigov.email,mailto:dmarc_agg@vali.email",,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:dmarc_agg@valigov.email,mailto:dmarc_agg@vali.email"""
ECPIC.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcfailures@gsa.gov,,,,fo=1 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; fo=1; ri=86400; rua=mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcfailures@gsa.gov"""
NJCONSUMERAFFAIRS.GOV,Yes,TXT,DMARC1,reject,,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com"""
LAKEVILLEMN.GOV,No,,,,,,,,,,,,,,,,,
PEACHTREECORNERSGA.GOV,No,,,,,,,,,,,,,,,,,
FDIC.GOV,Yes,TXT,DMARC1,reject,,"mailto:fdic@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:fdic@ruf.agari.com,reject,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;sp=reject;fo=1;ri=3600;rua=mailto:fdic@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov;ruf=mailto:fdic@ruf.agari.com"""
